Transaction Hash,Status,Method,Blockno,DateTime (UTC),From,From_Nametag,To,To_Nametag,Amount,Value (USD),Txn Fee
"0x6fd30cf85f1f9f695b0434aa419c6d1ca5d1823e24ca4d8deb7c7f52fd0b0d7f","Success","Execute302","21943289","2025-02-28 07:15:59","0xe93685f3bba03016f02bd1828badd6195988d950","Layer Zero: Executor","0x173272739bd7aa6e4e214714048a9fe699453059","Layer Zero: Optimized Transparent Upgradeable Proxy","0 ETH","$0.00","0.00026513"
"0x1540660c45de023100a4dcac8c7a9fbf10cc3d1ca7970a34bdee724eec67a567","Success","Transfer","21943289","2025-02-28 07:15:59","0xea7d8705b1ab809b48f77b0338a6a824602148a7","","0xbfbdd817f4c33338df5f5b833b17e2d79ced931d","","0.0005 ETH","$1.06","0.00004567"
"0xd3da664344a3ccf763b43f227fca9b5ed4e428054262db4520e9c0f95877192c","Success","0xa0000000","21943289","2025-02-28 07:15:59","0x448166a91e7bc50d0ac720c2fbed29e0963f5af8","","0x68d3a973e7272eb388022a5c6518d9b2a2e66fbf","","0 ETH","$0.00","0.00037845"
"0xeea1cdb7b6eb715db2d4e264915fc08076c01f3f0ecf7845b0e48271852e906a","Success","Transfer","21943289","2025-02-28 07:15:59","0x46340b20830761efd32832a74d7169b29feb9758","Crypto.com 2","0x11cbd39890febab16080a76c051b7f854755fe70","","0.087781426 ETH","$186.29","0.00004921"
"0x20bf85228bf21bb4c2ceac393b9df27948dbfb4bfce7910ce181ece128768c9e","Success","Transfer","21943289","2025-02-28 07:15:59","0x46340b20830761efd32832a74d7169b29feb9758","Crypto.com 2","0x5e561739c8a50873712d93f7b40d8cdd89309249","","0.087450268 ETH","$185.59","0.00004921"
"0xd0876d3a3936a2ffa472c061c70a53aadaf82de50c2ad88bee3c500bffbbf6ec","Success","Transfer","21943289","2025-02-28 07:15:59","0x46340b20830761efd32832a74d7169b29feb9758","Crypto.com 2","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00014813"
"0x1f1783020fc6184d996c132a81c7e05c7bc4641bd3d2e04bf56f71a1fc9a4dc0","Success","Transfer","21943289","2025-02-28 07:15:59","0x32925fc12f09d92adc132470d4a475c6aa32e5fd","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00015013"
"0x17f72482aa40138cd8345295bb15865967adbbbfde1c25070d50b2ce9d4ee59c","Success","Borrower Refinance","21943289","2025-02-28 07:15:59","0x67f5d8c59c2b7046c3828c6112597b11d2002487","fuckingpsycho.eth","0x29469395eaf6f95920e59f858042f0e28d98a20b","Blur: Blend","0 ETH","$0.00","0.00026126"
"0xe34b21ae2e2ed5aa51f5800bd3cbdb436b4e6949b163abe4b0019e3aefb12b7e","Success","Set Approval For All","21943289","2025-02-28 07:15:59","0x35dbbecd845bd33e934b4049a9e252c1aba9b8df","swaggyswagg.eth","0xea00e99f35e9bfe9e50a31e9cd4fc8b6d451a57c","Undeeds: UNDEEDS Token","0 ETH","$0.00","0.00005832"
"0xca99e8886f193e502d33bd577b6bd330648f439541914f3be1ce1dd90c954516","Success","0x8de09144","21943289","2025-02-28 07:15:59","0xc62da693f944027f77bb3c9308329138a1e1bb17","","0xa5f565650890fba1824ee0f21ebbbf660a179934","Reservoir: Relay Receiver","0.001 ETH","$2.12","0.00007837"
"0xc7357e0f3d1a52778324301cb4cce372ccb10442913d0238cf86484c000b7f19","Success","Transfer","21943289","2025-02-28 07:15:59","0x1cf8245c5246f0baef4159fd79e9a920cc439d17","","0xcf0c122c6b73ff809c693db761e7baebe62b6a2e","Floki: FLOKI Token","0 ETH","$0.00","0.00020303"
"0x24a38635ce09f1fd750ceaec217a1dc41d9287b643bae207b084026403f03b59","Success","Transfer","21943289","2025-02-28 07:15:59","0x9709f10546cc4f3908a6ed6ce7be03bc7c25e66c","","0x9abc2a142002bdca3129f12d3b86fc50adbf081c","","0.611 ETH","$1,296.69","0.00005041"
"0xb4428690beef87257b86644605b542f8e2917301e0ef92a4d4c84ced76918280","Success","Transfer","21943289","2025-02-28 07:15:59","0xef98b57bc80c12338264df019fa14e517c5c5a19","","0xdac17f958d2ee523a2206206994597c13d831ec7","Tether: USDT Stablecoin","0 ETH","$0.00","0.00015218"
"0x67a5680578583f6f7986c2b5210b9f1894aaf7827b2c15ba79d9f7bcd12c0580","Success","0x4cf3fe9c","21943289","2025-02-28 07:15:59","0x8686e88c147fadc829bfef8e2d853e3d91ff8101","","0x807cf9a772d5a3f9cefbc1192e939d62f0d9bd38","","0 ETH","$0.00","0.00043176"
